source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Just watched Jeb's ad where he desperately needed mommy to help him. Jeb --- mom can't help you with ISIS the Chinese or with Putin.,01-23-2016 01:02:38,5009,10636,false,690701138899898368
Twitter for iPhone,.@BrentBozell one of the National Review lightweights came to my office begging for money like a dog. Why doesn't he say that?,01-23-2016 01:32:32,2008,4711,false,690708660377513984
Twitter for iPhone,The only reason irrelevant @GlennBeck doesn't like me is I refused to do his failing show - asked many times. Very few listeners - sad!,01-23-2016 01:33:17,1982,5745,false,690708850664669185
Twitter for iPhone,Cruz says I supported TARP which gave $25 million to Goldman Sachs the bank which loaned him the money he didn't disclose. Puppet!,01-23-2016 01:34:26,2022,5803,false,690709138884661248
Twitter for iPhone,Cruz did not renounce his Canadian citizenship as a US Senator- only when he started to run for #POTUS. He could be Canadian Prime Minister.,01-23-2016 02:04:23,2272,5874,false,690716679496679424
Twitter for iPhone,Is Cruz honest? He is in bed w/ Wall St. &amp; is funded by Goldman Sachs/Citi low interest loans. No legal disclosure &amp; never sold off assets.,01-23-2016 02:08:41,2062,5320,false,690717760205275136
Twitter for iPhone,A wonderful article by a writer who truly gets it. I am for the people and the people are for me. #Trump2016 https://t.co/6rh849dlYZ,01-23-2016 03:08:21,2299,5456,false,690732776920743937
Twitter for iPhone,I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump https://t.co/tykxcT5ZtG https://t.co/oc480lwVQg,01-23-2016 13:57:53,2920,7885,false,690896236765806592
Twitter for iPhone,Based on @MegynKelly's conflict of interest and bias she should not be allowed to be a moderator of the next debate.,01-23-2016 16:52:17,2993,7143,false,690940125014917120
Twitter for iPhone,Failing @GlennBeck lost all credibility. Not only was he fired @ FOX he would have voted for Clinton over McCain. https://t.co/dfCOkb7Ex8,01-23-2016 16:54:37,2028,4565,false,690940712578195457
Twitter for iPhone,A wonderful story on Iowa voters by @arappeport of the @NYTimes. https://t.co/fGVQsMbRKj,01-23-2016 17:23:12,1113,2978,false,690947906308681729
Twitter for iPhone,Just left Sioux Center Iowa. My speech was very well received. Truly great people! Packed house- overflow!,01-23-2016 20:14:05,1116,4041,false,690990909719052288
Twitter for iPhone,For the great people of Iowa find your #IACaucus location at https://t.co/3KWOl20zMm. So important to vote! #MakeAmericaGreatAgain,01-23-2016 20:15:36,1552,3624,false,690991290310197248
Twitter for iPhone,Heading now to Pella Iowa. Big crowd! Remember Trump is a big buyer of Pella windows. See you soon!,01-23-2016 20:15:59,1305,4440,false,690991386011705345
Twitter for iPhone,.@williebosshog such an honor to get your endorsement. You are a fantastic guy! It will not be forgotten. Don and Eric say hello!,01-23-2016 20:28:22,1470,4683,false,690994502710874112
Twitter for iPhone,I will be on FOX with the great @JudgeJeanine tonight at 9pm EST! Enjoy! #Trump2016,01-23-2016 21:42:55,1538,4883,false,691013266584137728
Twitter for iPhone,Just left a great event in Pella. Going to church tomorrow in Muscatine Iowa.,01-23-2016 23:36:30,1384,5153,false,691041847905390592
Twitter for iPhone,Serious doubt in Illinois as to whether or not Cruz can run for President. First of many challenges. https://t.co/j9pngqvo5X,01-24-2016 01:20:49,1493,4234,false,691068100830040064
Twitter for iPhone,Word is that crying @GlennBeck left the GOP and doesn't have the right to vote in the Republican primary. Dumb as a rock.,01-24-2016 01:21:16,2686,6793,false,691068215342952448
Twitter for iPhone,Love making correct predictions. National Review is over. https://t.co/tEHJTl6tNAreview-doomed,01-24-2016 01:39:28,1718,4292,false,691072793853632512
Twitter for iPhone,I will make our Military so big powerful &amp; strong that no one will mess with us. #Trump2016 https://t.co/fxgCl9J1Wf https://t.co/PJECpbmkSE,01-24-2016 15:08:34,4577,12169,false,691276412666261504
Twitter for iPhone,New Fox News PollThank you Iowa! #Trump2016 #IACaucus https://t.co/aCj0Hq20hV,01-24-2016 15:51:44,2588,6508,false,691287273996886017
Twitter for iPhone,Fox News PollThank you New Hampshire! #FITN#Trump2016 https://t.co/jC1qisBbit,01-24-2016 21:06:22,1964,5415,false,691366453010939904
Twitter for iPhone,RT @JoeNBC: Trump +15 on Cruz in 2 weeks. Cruz may look back and ask why he ever attacked Trump. DT has killed him ever since.  https://t.c…,01-24-2016 22:14:41,1337,0,true,691383649204174848
Twitter for iPhone,IPSOS/REUTERS POLLThank you! #Trump2016 #MakeAmericaGreatAgain https://t.co/sbzp75EPSq,01-25-2016 13:32:20,2667,5974,false,691614582884954113
Twitter for iPhone,I want to win for the people of this great country. The only people I will owe are the voters. #Trump2016 Video: https://t.co/rx7aOQqN7y,01-25-2016 13:46:48,3298,7831,false,691618223800852480
Twitter for iPhone,Join us in Iowa tomorrow! #IACaucus #Trump2016 #MakeAmericaGreatAgain 3:00pm: https://t.co/cWQKRAgqfX 7:30pm: https://t.co/v2Ejh0TweS,01-25-2016 18:14:36,1056,2560,false,691685615415496707
Twitter for iPhone,Find out where to #VoteTrump on caucus night in Iowa on 2/1/16!#IACaucus #FITN #Trump2016 https://t.co/xd9iG0uh4l https://t.co/ocIpo2DInT,01-25-2016 19:51:25,1550,3475,false,691709981171814401
Twitter for iPhone,I will be on @CNNSitRoom with @wolfblitzer from 5-7pm est. on @CNN.,01-25-2016 21:47:42,642,2514,false,691739243702554626
Twitter for iPhone,Ted Cruz is a nervous wreck. He is making reckless charges not caring for the truth! His poll #'s are way down!,01-25-2016 22:00:38,1475,4568,false,691742501212983296
Twitter for iPhone,Cruz going down fast in recent polls- dropping like a rock. Lies never work!,01-25-2016 22:02:50,1598,4582,false,691743052529012736
Twitter for iPhone,Cruz lies are almost as bad as Jeb's. These politicians will do anything to stay at the trough!,01-25-2016 22:04:40,1798,4977,false,691743513483026432
Twitter for iPhone,Leaving now for New Hampshire. Big crowd- looking forward to it! #FITN,01-25-2016 22:13:44,860,3612,false,691745796128165888
Twitter for iPhone,Phyllis Schlafly’s Eagle Forum: ‘National Review Will Be Defunct In The Next Year’ https://t.co/S7QmDkv2sg,01-25-2016 23:32:30,1114,2759,false,691765618433998849
Twitter for iPhone,"@realDonaldTrump &amp; @HillaryClinton leading POLLS w/ one week until #IowaCaucus ...MORE on the 2016 elections TONIGHT on @FoxBusiness 7PM",01-25-2016 23:50:44,642,2374,false,691770208927752193
Twitter for iPhone,Just landed in New Hampshire. Will be at the venue shortly. #FITN,01-25-2016 23:50:56,792,3488,false,691770256268922880
Twitter for iPhone,Thank you - Farmington New Hampshire! #FITN #Trump2016 https://t.co/bJ9Z3qZBQu,01-26-2016 02:28:36,1422,4333,false,691809933470343169
Twitter for iPhone,RT @Morning_Joe: VIDEO: @realDonaldTrump announces 'a very powerful endorsement' will be coming today.  https://t.co/cJsMBcVcdY,01-26-2016 12:47:17,1231,0,true,691965633043513345
Twitter for iPhone,"Donald Trump retains national lead in new ABC News/WaPo poll with 37%: https://t.co/xPjA3TBbTa" https://t.co/6Uaecpwqwm,01-26-2016 12:51:20,1674,4346,false,691966649973522432
Twitter for iPhone,"@realDonaldTrump hits new heights in national poll at 41%" https://t.co/1Tzszrkh4j,01-26-2016 12:53:34,2980,6812,false,691967215097221120
Twitter for iPhone,I will end common core. It's a disaster.https://t.co/d83XYrqZ3m#MakeAmericaGreatAgain #Trump2016 https://t.co/r0Sc6zm80I,01-26-2016 15:04:19,3782,9377,false,692000115800825858
Twitter for iPhone,For the great people of Iowa find your #IACaucus location at https://t.co/ANvTcZqfOq - so important to vote! #MakeAmericaGreatAgain,01-26-2016 16:16:23,1732,4025,false,692018253678415873
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/oJyGTj5QX8,01-26-2016 16:44:32,1788,4627,false,692025339812380672
Twitter for iPhone,Great honor- Rev. Jerry Falwell Jr. of Liberty University one of the most respected religious leaders in our nation has just endorsed me!,01-26-2016 16:55:37,3535,9999,false,692028126189199360
Twitter for iPhone,THANK YOU! #Trump2016#IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/CxqTh61ssz,01-26-2016 19:51:42,2610,6081,false,692072438323113984
Twitter for iPhone,"Minorities Line Up Behind Donald Trump" #Trump2016 https://t.co/ClcvOgWOMy,01-26-2016 21:14:15,2041,5489,false,692093215944654849
Twitter for iPhone,"Trump shows complete domination of Facebook conversation" https://t.co/tPiIyk4Dyc,01-26-2016 21:17:15,1899,5631,false,692093970034343936
Twitter for iPhone,Thank you America!#MakeAmericaGreatAgain #Trump2016 https://t.co/7xxWD0au9H,01-26-2016 21:55:14,4271,11066,false,692103529947729920
Twitter for iPhone,Pathetic attempt by @foxnews to try and build up ratings for the #GOPDebate. Without me they'd have no ratings! https://t.co/2bx54VKpQh,01-26-2016 22:43:27,3934,11255,false,692115662899167236
Twitter for iPhone,https://t.co/SmTkLPiBYD,01-27-2016 02:26:18,8278,18204,false,692171744845664258
Twitter for iPhone,CBS's FACE THE NATION - Posts Largest Audience Since 2001#Trump2016 #MakeAmericaGreatAgain https://t.co/TzZx97FU1n,01-27-2016 04:40:29,2414,6802,false,692205512130215938
Twitter for iPhone,I refuse to call Megyn Kelly a bimbo because that would not be politically correct. Instead I will only call her a lightweight reporter!,01-27-2016 11:44:04,7204,20034,false,692312112115380224
Twitter for iPhone,I am self funding my campaign so I do not owe anything to lobbyists &amp; special interests. https://t.co/QYcedgsoV3 https://t.co/5f7zFDiVsN,01-27-2016 21:21:04,4640,13260,false,692457315941900288
Twitter for iPhone,It was the childishly written &amp; taunting PR statement by Fox that made me not do the debate more so than lightweight reporter @megynkelly.,01-27-2016 22:49:44,4967,13996,false,692479630931001349
Twitter for iPhone,Thank you- Lexington South Carolina!#Trump2016 #MakeAmericaGreatAgainhttps://t.co/jaiRNIyYGL https://t.co/upAo2eDDVB,01-28-2016 03:00:36,1894,5848,false,692542762445594624
Twitter for iPhone,FOX debate advertising rates falling like a rock! Tune into my special event for the Veterans at 9pm EST!,01-28-2016 03:34:44,4091,10881,false,692551355920158722
Twitter for iPhone,On Greta 87% of the people said they would not watch the debate if I'm not in it. Wow- what an honor!,01-28-2016 03:41:21,4058,12364,false,692553019150503937
Twitter for iPhone,#Trump2016 #IACaucus Finder:https://t.co/ANvTcZqfOq https://t.co/thNiQh0nY6,01-28-2016 04:04:23,1364,3830,false,692558816592920576
Twitter for iPhone,Being politically correct takes too much time. We have too much to get done! #Trump2016 https://t.co/8icSqEombg https://t.co/fkgkcVxVo7,01-28-2016 15:44:32,4172,10699,false,692735015428431872
Twitter for iPhone,#Trump2016 #IACaucus Finder:https://t.co/ANvTcZqfOq https://t.co/1vjCHYYlzU,01-28-2016 15:50:02,1454,4131,false,692736397120245760
Twitter for iPhone,It is my great honor to support our Veterans with you! You can join me now. Thank you! #Trump4Vetshttps://t.co/UVn3kUd2DV,01-28-2016 17:32:06,5213,13172,false,692762083822301186
Twitter for iPhone,Tennessee GOP Pollhttps://t.co/hfSxKaXC42Trump 32.7%Cruz 16.5%Carson 6.6%Rubio 5.3%Christie 2.4%Jeb 1.6%,01-28-2016 17:51:03,3071,8584,false,692766854453006336
Twitter for iPhone,#Trump2016 #IACaucus Finder:https://t.co/ANvTcZ8EpQ https://t.co/gicaoEOFCC,01-28-2016 22:45:25,1496,4305,false,692840931259625472
Twitter for iPhone,Watching biased Charles @krauthammer a @FoxNews flunky who didn't know that I won every debate in particular- the last one. Check polls!,01-29-2016 00:18:44,2360,8345,false,692864417101287425
Twitter for iPhone,An unbelievable night in Iowa with our great Veterans! We raised $6000000.00 while the politicians talked! #GOPDebate,01-29-2016 03:54:32,9610,23307,false,692918726795104256
Twitter for iPhone,I will take care of the Veterans who have served this country so bravely.#ThankAVet Video: https://t.co/WH9GSeSH29 https://t.co/WMR7jnmsyz,01-29-2016 05:17:17,3863,10961,false,692939547622137856
Twitter for iPhone,Thank you for the kind words tonight @OMAROSA. You were great! See you soon!,01-29-2016 05:29:31,1059,4605,false,692942626627174400
Twitter for iPhone,#IACaucus • 2/1/2016 • 6:30pm#MakeAmericaGreatAgain!Iowa caucus finder: https://t.co/ANvTcZqfOq #GOPDebate https://t.co/HLuyCcuLcp,01-29-2016 05:40:07,2187,4732,false,692945294833643520
Twitter for iPhone,Thank you America!  https://t.co/YJ0KIYpTaV,01-29-2016 06:10:12,1577,4825,false,692952864801579013
Twitter for iPhone,Thank you for your support!https://t.co/Mjr8D4dDrK,01-29-2016 06:19:59,2188,6921,false,692955330213498884
Twitter for iPhone,Good morning America! Thank you for all of your support in the latest Drudge poll! https://t.co/XDnixWnqwb https://t.co/yUTtLnALxy,01-29-2016 12:55:34,4019,9912,false,693054880622198784
Twitter for iPhone,Thank you for your interest &amp; support during last nights #GOPDebate! #IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/yadQiPC49g,01-29-2016 13:00:06,1924,5921,false,693056021896519680
Twitter for iPhone,Great Twitter poll- and I wasn't even there. Thank you! #GOPDebate https://t.co/yLJGkoOeBg,01-29-2016 14:43:21,3132,8794,false,693082003881775104
Twitter for iPhone,Thank you!Mitchell FOX2 Michigan Poll finds Trump holds 3-1 lead over closest GOP opponents. Trump 47% Clinton 43% https://t.co/xpaeV0YzGV,01-29-2016 17:02:06,3946,9946,false,693116922808963072
Twitter for iPhone,"Every American needs to say 2 simple words to every Vet they meet: THANK YOU!" John Wayne Walding https://t.co/wG8EzPHZt1,01-29-2016 17:23:06,2728,7309,false,693122207799721985
Twitter for iPhone,Thank you- Nashua New Hampshire! #MakeAmericaGreatAgain #Trump2016https://t.co/NpJGvQwYU5 https://t.co/9h8CgrCXGB,01-29-2016 18:27:38,1372,4344,false,693138448371286016
Twitter for iPhone,Join me tomorrow in Dubuque Iowa! #IACaucus #Trump2016 https://t.co/rWbHdaYgBl,01-29-2016 18:33:16,1462,4103,false,693139866297700352
Twitter for iPhone,Thank you America! #Trump2016Via @DRUDGE_REPORT https://t.co/hVa0gJiBNz,01-29-2016 18:53:07,2401,6233,false,693144862208757761
Twitter for iPhone,They say that if I participated in last night’s Fox debate they would have had 12 million more &amp; would have broken the all time record.,01-29-2016 20:40:16,2631,8891,false,693171827363991553
Twitter for iPhone,Thank you for all of your support Iowa!#MakeAmericaGreatAgain #Trump2016#IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/fQAxuMe01b,01-29-2016 21:26:32,2426,6401,false,693183469967560704
Twitter for iPhone,Looking forward to a great weekend in Iowa! #IACaucus #CaucusForTrump Tickets: https://t.co/nU39QHzxxX https://t.co/xZlwspf6xe,01-30-2016 01:54:16,1881,5200,false,693250845333389312
Twitter for iPhone,THANK YOU to all of the incredible volunteers behind the scenes in Iowa! #CaucusForTrump https://t.co/osvIsBwAgX https://t.co/EY0wNYv9XD,01-30-2016 02:43:18,3050,9441,false,693263187702059008
Twitter for iPhone,I want to thank evangelical Christians for the warm embrace I've received on the campaign trail. Video: https://t.co/u6oOcWGePe,01-30-2016 14:05:31,2791,8379,false,693434873600720897
Twitter for iPhone,#IACaucus #CaucusForTrump#iCaucused #iVotedhttps://t.co/jSYl2IYjPO,01-30-2016 15:31:51,1931,4576,false,693456598346436608
Twitter for iPhone,MAKE AMERICA GREAT AGAIN! #IACaucus #CaucusForTrumphttps://t.co/nU39QHzxxX https://t.co/IrrzLCa2ev,01-30-2016 16:29:53,2935,6856,false,693471204469035008
Twitter for iPhone,It is time to take back our country- and MAKE AMERICA GREAT AGAIN!#CaucusForTrump Video: https://t.co/y9Fa8Ut6IP https://t.co/bJ6a0t9Pv2,01-31-2016 16:26:39,4515,10392,false,693832776844378113
Twitter for iPhone,So nice to get an endorsement from the founder and owner of Pizza Ranch in Iowa! A great guy and great places! #CaucusForTrump,01-31-2016 16:47:44,2612,8164,false,693838082282430464
